video_id,title,shorts_url,isLive,membersOnly,evidence
QZ0jSv580FQ,バブみを頑張るメイド #shorts #vtuber,https://www.youtube.com/shorts/QZ0jSv580FQ,False,False,youtube_channel_shorts_tab
--0nf5Eu30U,リスナーのリクエストに全力で応えるVTuber #shorts #vtuber,https://www.youtube.com/shorts/--0nf5Eu30U,False,False,youtube_channel_shorts_tab
NSyJdsQNEQs,メダルゲームの攻略法を知っているカスのおねえさん #Shorts #vtuber,https://www.youtube.com/shorts/NSyJdsQNEQs,False,False,youtube_channel_shorts_tab
sTk3rDl7b0A,カスの嘘をついてるVTuber #shorts #vtuber #タワマン,https://www.youtube.com/shorts/sTk3rDl7b0A,False,False,youtube_channel_shorts_tab
vVCdditk2bI,【VOMIC】近所の駄菓子屋にいるカスのおねえちゃんリターンズ #shorts #vtuber,https://www.youtube.com/shorts/vVCdditk2bI,False,False,youtube_channel_shorts_tab
fHeZEUJ1JCU,入れ替えのメイド #shorts #vtuber,https://www.youtube.com/shorts/fHeZEUJ1JCU,False,False,youtube_channel_shorts_tab
dkzkaIoczn0,【質問】どうして誕生日に12時間雑談なの？,https://www.youtube.com/shorts/dkzkaIoczn0,False,False,youtube_channel_shorts_tab
wNRHiWe20Uk,初メイド #shorts #vtuber,https://www.youtube.com/shorts/wNRHiWe20Uk,False,False,youtube_channel_shorts_tab
AP69WMzWcRE,浮かれててダルいメイド #shorts #vtuber,https://www.youtube.com/shorts/AP69WMzWcRE,False,False,youtube_channel_shorts_tab
FkEylmVg1rY,話題のタイミングが悪いメイド #shorts #vtuber,https://www.youtube.com/shorts/FkEylmVg1rY,False,False,youtube_channel_shorts_tab
nbow0P1QBs8,恐らくご主人様と別れたメイド #Shorts #vtuber,https://www.youtube.com/shorts/nbow0P1QBs8,False,False,youtube_channel_shorts_tab
E2K2C-VaJnk,言葉のタイミングが悪いメイド #shorts #vtuber,https://www.youtube.com/shorts/E2K2C-VaJnk,False,False,youtube_channel_shorts_tab
mRE89hW2L_o,恐らくご主人様と付き合い始めたメイド #shorts #vtuber,https://www.youtube.com/shorts/mRE89hW2L_o,False,False,youtube_channel_shorts_tab
y6DdzJSZH1c,スプラッターハウス最悪の初見●しに引っかかるVTuber #shorts #vtuber,https://www.youtube.com/shorts/y6DdzJSZH1c,False,False,youtube_channel_shorts_tab
KIGXyxPYYMQ,これは処刑されてしまいます…… #shorts #vtuber,https://www.youtube.com/shorts/KIGXyxPYYMQ,False,False,youtube_channel_shorts_tab
n45I8yuJ96E,プレゼント交換を申し出るカスのおねえちゃん　#shorts #vtuber,https://www.youtube.com/shorts/n45I8yuJ96E,False,False,youtube_channel_shorts_tab
XNH_tbfpnA4,半分雪女のメイド #shorts #vtuber,https://www.youtube.com/shorts/XNH_tbfpnA4,False,False,youtube_channel_shorts_tab
ApD1NtF9HMw,お盆休みのメイド #shorts #vtuber,https://www.youtube.com/shorts/ApD1NtF9HMw,False,False,youtube_channel_shorts_tab
kgnmoF_M0Ps,サンタさんを信じているメイド #shorts #vtuber,https://www.youtube.com/shorts/kgnmoF_M0Ps,False,False,youtube_channel_shorts_tab
uSXrMMQcRKg,ワギャンに「命」の限界を教えようとするVTuber #shorts #vtuber,https://www.youtube.com/shorts/uSXrMMQcRKg,False,False,youtube_channel_shorts_tab
kHNUN_bApRE,ドラクエ2のあまりに厳しすぎる沈没船の宝 #shorts #vtuber,https://www.youtube.com/shorts/kHNUN_bApRE,False,False,youtube_channel_shorts_tab
7O2mbfJouqg,ワギャンの弱さを嘆き小芝居をするVTuber #shorts #vtuber,https://www.youtube.com/shorts/7O2mbfJouqg,False,False,youtube_channel_shorts_tab
